-0.02163	0	0.10185	-0.01112	0	0.09903	0.02348	0.011	0	0.099	0.00137	-0.00785	0	0.09303	0.18106	-0.00951	-0.00402	0.09727	0.13243	-0.00951	0.00402	0.09727	0.13243
-0.01273	0	0.1	-0.01148	0	0.09928	0.30998	0.011	0	0.099	5.43071E-4	-0.00872	0	0.09622	0.11155	-0.00613	-0.00514	0.096	-0.24448	-0.00613	0.00514	0.096	-0.24448
-0.0136	0	0.1005	-0.01135	0	0.0992	0.16488	0.011	0	0.099	8.36454E-4	-0.00883	0	0.09611	0.2275	-0.00907	-0.00312	0.09777	0.16163	-0.00907	0.00312	0.09777	0.16163
-0.01446	0	0.101	-0.01129	0	0.09917	0.10299	0.011	0	0.099	0.00107	-0.00892	0	0.09602	0.23004	-0.00915	-0.00328	0.09781	0.13189	-0.00915	0.00328	0.09781	0.13189
-0.01533	0	0.1015	-0.01125	0	0.09915	0.0714	0.011	0	0.099	0.00125	-0.009	0	0.09592	0.2071	-0.00922	-0.00342	0.09785	0.13998	-0.00922	0.00342	0.09785	0.13998
-0.0162	0	0.102	-0.01123	0	0.09913	0.05342	0.011	0	0.099	0.00139	-0.00907	0	0.09584	0.17952	-0.00927	-0.00354	0.09787	0.12557	-0.00927	0.00354	0.09787	0.12557
-0.02053	0	0.1045	-0.01115	0	0.09908	0.02175	0.011	0	0.099	0.00163	-0.00831	0	0.09468	0.14187	-0.00941	-0.00397	0.09794	0.10109	-0.00941	0.00397	0.09794	0.10109
-0.01241	0	0.10041	-0.01139	0	0.09939	0.31044	0.011	0	0.099	5.99251E-4	-0.00848	0	0.09648	0.05369	-0.00884	-0.00292	0.0979	0.22848	-0.00884	0.00292	0.0979	0.22848
-0.01312	0	0.10112	-0.01129	0	0.09929	0.16212	0.011	0	0.099	9.17603E-4	-0.00848	0	0.09648	0.19996	-0.0089	-0.00311	0.09803	0.15994	-0.0089	0.00311	0.09803	0.15994
-0.01383	0	0.10183	-0.01125	0	0.09925	0.09951	0.011	0	0.099	0.00118	-0.00848	0	0.09648	0.22168	-0.00894	-0.00327	0.09813	0.14375	-0.00894	0.00327	0.09813	0.14375
